Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2022-07,0845 - Department of Insurance,509,202,59,33,176,5,984
2022-07,0855 - California Gambling Control Commission,22,7,7,0,0,2,38
2022-07,0860 - State Board of Equalization,27,2,114,16,1,1,161
2022-07,0890 - Secretary of State,101,0,390,40,22,8,561
2022-07,0911 - Citizens Redistricting Commission,4,1,2,0,0,0,7
2022-07,1045 - Cannabis Control Appeals Panel,4,1,0,2,0,1,8
2022-07,1111 - Department of Consumer Affairs,430,434,332,328,261,227,2012
2022-07,1115 - Department of Cannabis Control,196,31,41,12,64,3,347
2022-07,1700 - California Civil Rights Department,205,36,21,3,1,5,271
2022-07,1701 - Department of Financial Protection and Innovation,563,58,21,32,7,1,682
2022-07,1703 - California Privacy Protection Agency,7,0,0,0,0,1,8
2022-07,1750 - California Horse Racing Board,11,2,9,1,4,1,28
2022-07,2100 - Department of Alcoholic Beverage Control,48,25,61,92,95,164,485
2022-07,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2022-07,2240 - Department of Housing and Community Development,632,82,96,99,15,94,1018
2022-07,2320 - Department of Real Estate,24,80,155,29,15,4,307
2022-07,2600 - California Transportation Commission,23,2,8,2,1,0,36
2022-07,2660 - Department of Transportation,2086,2720,5580,1244,351,118,12099
2022-07,2665 - High-Speed Rail Authority,181,55,29,21,26,4,316
2022-07,2700 - California Traffic Safety Program,1,27,1,0,0,0,29
2022-07,2720 - California Highway Patrol,0,137,0,329,0,1008,1474
2022-07,3100 - Exposition Park,2,0,0,27,2,2,33
2022-07,3105 - California African-American Museum,0,0,0,18,0,0,18
2022-07,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2022-07,3340 - California Conservation Corps,41,30,25,23,19,1,139
2022-07,3355 - Office of Energy Infrastructure Safety,47,0,0,0,0,2,49
2022-07,3360 - Energy Resources Conservation and Development Commission,584,47,24,11,5,1,672
2022-07,3480 - Department of Conservation,393,52,90,61,10,29,635
2022-07,3540 - Department of Forestry and Fire Protection,171,113,132,122,51,6,595
2022-07,3560 - State Lands Commission,94,26,17,13,6,2,158
2022-07,3600 - Department of Fish and Wildlife,1011,188,176,159,62,322,1918
2022-07,3640 - Wildlife Conservation Board,22,1,2,0,0,4,29
2022-07,3720 - California Coastal Commission,47,60,39,8,6,2,162
2022-07,3760 - State Coastal Conservancy,43,15,2,2,0,0,62
2022-07,3780 - Native American Heritage Commission,7,0,0,1,0,0,8
2022-07,3790 - Department of Parks and Recreation,261,175,105,135,39,220,935
2022-07,3810 - Santa Monica Mountains Conservancy,7,0,0,0,0,0,7
2022-07,3820 - San Francisco Bay Conservation and Development Commission,47,0,0,0,0,0,47
2022-07,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,8,1,0,0,0,10
2022-07,3830 - San Joaquin River Conservancy,2,1,0,0,0,0,3
2022-07,3835 - Baldwin Hills Conservancy,1,1,1,0,0,0,3
2022-07,3840 - Delta Protection Commission,3,0,0,1,1,0,5
2022-07,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2022-07,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,1,0,3
2022-07,3855 - Sierra Nevada Conservancy,19,10,9,7,0,0,45
2022-07,3860 - Department of Water Resources,196,367,887,575,110,22,2157
2022-07,3862 - Central Valley Flood Protection Board,21,15,7,2,6,0,51
2022-07,3875 - Sacramento-San Joaquin Delta Conservancy,5,8,0,1,0,0,14
2022-07,3885 - Delta Stewardship Council,45,10,6,1,1,0,63
2022-07,3900 - State Air Resources Board,1253,221,114,38,36,14,1676
2022-07,3930 - Department of Pesticide Regulation,193,99,93,25,6,5,421
2022-07,3940 - State Water Resources Control Board,919,578,249,295,40,17,2098
2022-07,3960 - Department of Toxic Substances Control,238,328,166,84,40,189,1045
2022-07,3970 - Department of Resources Recycling and Recovery,422,91,44,28,18,1,604
2022-07,3980 - Office of Environmental Health Hazard Assessment,109,20,5,1,0,0,135
2022-07,4100 - State Council on Developmental Disabilities,30,4,12,5,6,3,60
2022-07,4140 - Department of Health Care Access and Information,187,53,22,115,20,68,465
2022-07,4150 - Department of Managed Health Care,600,5,12,0,0,0,617
2022-07,4170 - Department of Aging,177,13,10,9,1,3,213
2022-07,4250 - California Children and Families Commission,1,0,35,2,0,0,38
2022-07,4260 - State Department of Health Care Services,1811,941,278,201,65,517,3813
2022-07,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2022-07,4300 - Department of Developmental Services,379,93,46,29,11,21,579
2022-07,4440 - Department of State Hospitals,331,272,116,162,282,1,1164
2022-07,4560 - Mental Health Services Oversight and Accountability Commission,7,15,10,8,3,7,50
2022-07,4700 - Department of Community Services and Development,107,3,4,2,0,2,118
2022-07,4800 - California Health Benefit Exchange,1179,66,51,35,12,39,1382
2022-07,5160 - Department of Rehabilitation,243,231,503,390,134,149,1650
2022-07,5175 - Department of Child Support Services,437,90,11,12,12,0,562
2022-07,5180 - Department of Social Services,1566,403,494,1179,359,0,4001
2022-07,5225 - Department of Corrections and Rehabilitation,185,34,75,78,35,0,407
2022-07,5227 - Board of State and Community Corrections,11,87,8,1,1,9,117
2022-07,5420 - Prison Industry Authority,6,41,100,48,4,20,219
2022-07,6120 - California State Library,54,21,16,27,22,3,143
2022-07,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2022-07,6250 - California School for the Deaf - Riverside,0,2,1,9,0,5,17
2022-07,6360 - Commission on Teacher Credentialing,65,36,19,12,7,20,159
2022-07,6870 - Board of Governors of the California Community Colleges,164,3,5,1,0,0,173
2022-07,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2022-07,7100 - Employment Development Department,6144,0,1632,555,0,0,8331
2022-07,7300 - Agricultural Labor Relations Board,8,6,32,5,0,5,56
2022-07,7320 - Public Employment Relations Board,8,25,18,6,3,2,62
2022-07,7501 - Department of Human Resources,137,52,64,16,3,7,279
2022-07,7502 - California Department of Technology,767,47,31,7,6,63,921
2022-07,7503 - State Personnel Board,57,14,1,0,2,0,74
2022-07,7504 - Office of Data and Innovation,24,0,0,0,0,0,24
2022-07,7600 - California Department of Tax and Fee Administration,2500,592,354,107,14,15,3582
2022-07,7730 - Franchise Tax Board,186,229,3237,970,115,469,5206
2022-07,7760 - Department of General Services,979,190,123,108,84,339,1823
2022-07,7870 - California Victim Compensation Board,1,195,15,13,0,2,226
2022-07,7910 - Office of Administrative Law,2,7,6,6,2,0,23
2022-07,7920 - State Teachers' Retirement System,3,36,951,230,8,22,1250
2022-07,8120 - Commission on Peace Officer Standards and Training,2,0,0,117,0,5,124
2022-07,8140 - State Public Defender,43,4,10,14,2,11,84
2022-07,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2022-07,8570 - Department of Food and Agriculture,172,130,93,63,35,96,589
2022-07,8620 - Fair Political Practices Commission,55,16,8,2,0,1,82
2022-07,8660 - Public Utilities Commission,1047,35,20,14,4,10,1130
2022-07,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",5,0,1,0,0,0,6
2022-07,8825 - Commission on Asian and Pacific Islander American Affairs,3,0,0,0,0,0,3
2022-07,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2022-07,8860 - Department of Finance,38,28,275,29,8,7,385
2022-07,8880 - Financial Information System for California,273,8,2,6,0,1,290
2022-07,"8885 - States Mandates, Commission on",9,2,0,1,0,0,12
2022-07,8940 - Military Department,6,12,41,24,2,3,88
2022-07,8955 - Department of Veterans Affairs,124,91,126,58,23,30,452
2022-07,A059 - California Correctional Health Care Services,940,302,540,376,353,2,2513
2022-07,A314 - California Science Center,2,0,0,26,2,2,32
2022-07,A341 - California Earthquake Authority,64,5,3,2,0,1,75
2022-07,A424 - Cradle-to-Career,3,0,4,0,0,0,7
2022-07,A541 - Board of Forestry and Fire Protection,3,3,3,1,0,0,10
2022-08,0500 - Governor's Office,22,17,30,29,15,19,132
2022-08,0509 - Governor's Office of Business and Economic Development (GO-Biz),97,10,12,4,7,1,131
2022-08,0511 - Secretary for Government Operations Agency,5,6,9,0,0,0,20
2022-08,"0515 - Secretary for Business, Consumer Services, and Housing Agency",36,10,5,6,0,2,59
2022-08,0521 - Secretary for Transportation Agency,0,0,15,2,0,0,17
2022-08,0531 - Office of Systems Integration,320,15,7,1,2,6,351
2022-08,0540 - Secretary of the Natural Resources Agency,72,0,10,1,2,1,86
2022-08,0552 - Office of the Inspector General,101,7,5,2,7,9,131
2022-08,0555 - Secretary for Environmental Protection,72,0,0,0,0,0,72
2022-08,0559 - Secretary for Labor and Workforce Development Agency,3,3,8,8,2,4,28
2022-08,0650 - Office of Planning and Research,93,33,22,11,0,1,160
2022-08,0690 - Governor's Office of Emergency Services,62,159,169,181,153,221,945
2022-08,0820 - Department of Justice,1708,586,562,538,321,366,4081
2022-08,0840 - State Controller,695,148,118,79,35,65,1140
2022-08,0845 - Department of Insurance,476,83,28,19,119,2,727
2022-08,0855 - California Gambling Control Commission,22,8,7,0,0,2,39
2022-08,0860 - State Board of Equalization,27,2,116,15,1,1,162
2022-08,0890 - Secretary of State,91,38,364,33,18,17,561
2022-08,0911 - Citizens Redistricting Commission,5,1,2,0,0,0,8
2022-08,1045 - Cannabis Control Appeals Panel,4,1,0,2,0,1,8
2022-08,1111 - Department of Consumer Affairs,444,442,339,330,266,226,2047
2022-08,1115 - Department of Cannabis Control,200,28,42,15,65,0,350
2022-08,1700 - California Civil Rights Department,209,37,20,3,1,6,276
2022-08,1701 - Department of Financial Protection and Innovation,559,59,22,34,6,0,680
2022-08,1703 - California Privacy Protection Agency,11,0,0,0,0,1,12
2022-08,1750 - California Horse Racing Board,11,2,8,1,4,1,27
2022-08,2100 - Department of Alcoholic Beverage Control,48,27,56,93,102,160,486
2022-08,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2022-08,2240 - Department of Housing and Community Development,636,86,98,96,16,90,1022
2022-08,2320 - Department of Real Estate,21,80,104,22,15,3,245
2022-08,2600 - California Transportation Commission,23,2,8,2,1,0,36
2022-08,2660 - Department of Transportation,2236,2936,5923,1311,383,126,12915
2022-08,2665 - High-Speed Rail Authority,189,58,30,23,28,5,333
2022-08,2700 - California Traffic Safety Program,1,26,1,0,0,0,28
2022-08,2720 - California Highway Patrol,0,130,0,321,0,1013,1464
2022-08,3100 - Exposition Park,0,0,0,7,0,0,7
2022-08,3105 - California African-American Museum,0,0,0,0,18,0,18
2022-08,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2022-08,3340 - California Conservation Corps,43,31,25,25,19,0,143
2022-08,3355 - Office of Energy Infrastructure Safety,51,0,0,0,0,2,53
2022-08,3360 - Energy Resources Conservation and Development Commission,585,46,24,11,5,1,672
2022-08,3480 - Department of Conservation,389,56,91,60,10,32,638
2022-08,3540 - Department of Forestry and Fire Protection,176,120,141,128,52,5,622
2022-08,3560 - State Lands Commission,93,26,17,13,6,2,157
2022-08,3600 - Department of Fish and Wildlife,895,254,204,180,61,339,1933
2022-08,3640 - Wildlife Conservation Board,22,1,2,0,0,5,30
2022-08,3720 - California Coastal Commission,48,60,40,8,6,2,164
2022-08,3760 - State Coastal Conservancy,43,15,2,2,0,0,62
2022-08,3780 - Native American Heritage Commission,7,0,0,1,0,0,8
2022-08,3790 - Department of Parks and Recreation,236,183,146,135,42,220,962
2022-08,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2022-08,3820 - San Francisco Bay Conservation and Development Commission,47,0,0,0,0,0,47
2022-08,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,8,1,0,0,0,10
2022-08,3830 - San Joaquin River Conservancy,2,1,0,0,0,0,3
2022-08,3835 - Baldwin Hills Conservancy,1,1,1,0,0,0,3
2022-08,3840 - Delta Protection Commission,3,0,1,0,1,1,6
2022-08,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2022-08,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,2,0,4
2022-08,3855 - Sierra Nevada Conservancy,19,11,7,8,0,0,45
2022-08,3860 - Department of Water Resources,177,367,913,588,107,27,2179
2022-08,3862 - Central Valley Flood Protection Board,21,15,7,2,6,0,51
2022-08,3875 - Sacramento-San Joaquin Delta Conservancy,11,1,0,1,0,0,13
2022-08,3885 - Delta Stewardship Council,46,10,6,1,1,0,64
2022-08,3900 - State Air Resources Board,196,618,496,207,130,37,1684
2022-08,3930 - Department of Pesticide Regulation,193,96,93,29,7,1,419
2022-08,3940 - State Water Resources Control Board,930,589,254,302,41,21,2137
2022-08,3960 - Department of Toxic Substances Control,608,135,78,98,32,9,960
2022-08,3970 - Department of Resources Recycling and Recovery,433,96,49,23,14,1,616
2022-08,3980 - Office of Environmental Health Hazard Assessment,109,20,5,1,0,0,135
2022-08,4100 - State Council on Developmental Disabilities,30,4,12,5,6,3,60
2022-08,4140 - Department of Health Care Access and Information,191,50,20,115,20,67,463
2022-08,4150 - Department of Managed Health Care,604,5,12,0,0,0,621
2022-08,4170 - Department of Aging,184,13,10,9,1,3,220
2022-08,4250 - California Children and Families Commission,1,0,36,2,0,0,39
2022-08,4260 - State Department of Health Care Services,1690,781,242,117,34,1106,3970
2022-08,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2022-08,4300 - Department of Developmental Services,375,95,49,34,7,24,584
2022-08,4440 - Department of State Hospitals,340,275,118,165,323,1,1222
2022-08,4560 - Mental Health Services Oversight and Accountability Commission,7,15,10,8,3,7,50
2022-08,4700 - Department of Community Services and Development,112,3,4,2,0,2,123
2022-08,4800 - California Health Benefit Exchange,1197,68,55,33,12,35,1400
2022-08,5160 - Department of Rehabilitation,243,231,502,391,134,146,1647
2022-08,5175 - Department of Child Support Services,444,92,10,12,12,0,570
2022-08,5180 - Department of Social Services,1566,403,494,1179,359,0,4001
2022-08,5225 - Department of Corrections and Rehabilitation,1908,404,697,816,491,1050,5366
2022-08,5227 - Board of State and Community Corrections,11,88,8,1,1,9,118
2022-08,5420 - Prison Industry Authority,6,41,100,48,4,20,219
2022-08,6120 - California State Library,55,21,16,27,22,3,144
2022-08,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2022-08,6250 - California School for the Deaf - Riverside,0,2,1,9,0,5,17
2022-08,6360 - Commission on Teacher Credentialing,65,36,19,12,7,20,159
2022-08,6870 - Board of Governors of the California Community Colleges,167,3,6,1,0,0,177
2022-08,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2022-08,7100 - Employment Development Department,5695,0,1617,419,0,0,7731
2022-08,7120 - California Workforce Development Board,74,1,0,0,0,0,75
2022-08,7300 - Agricultural Labor Relations Board,8,6,32,6,0,5,57
2022-08,7320 - Public Employment Relations Board,8,26,19,5,3,2,63
2022-08,7501 - Department of Human Resources,137,53,64,16,3,8,281
2022-08,7502 - California Department of Technology,767,47,33,8,6,62,923
2022-08,7503 - State Personnel Board,55,13,3,0,1,0,72
2022-08,7504 - Office of Data and Innovation,27,0,0,0,0,0,27
2022-08,7600 - California Department of Tax and Fee Administration,2491,602,361,106,16,15,3591
2022-08,7730 - Franchise Tax Board,188,259,3280,943,130,379,5179
2022-08,7760 - Department of General Services,784,181,193,267,57,386,1868
2022-08,7870 - California Victim Compensation Board,1,195,15,12,0,1,224
2022-08,7910 - Office of Administrative Law,2,7,6,6,2,0,23
2022-08,7920 - State Teachers' Retirement System,3,36,948,231,8,14,1240
2022-08,8120 - Commission on Peace Officer Standards and Training,2,0,0,124,0,5,131
2022-08,8140 - State Public Defender,43,4,11,13,2,11,84
2022-08,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2022-08,8570 - Department of Food and Agriculture,104,64,43,28,24,47,310
2022-08,8620 - Fair Political Practices Commission,57,16,9,2,0,1,85
2022-08,8660 - Public Utilities Commission,1151,59,46,23,9,11,1299
2022-08,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",3,0,3,0,0,0,6
2022-08,8825 - Commission on Asian and Pacific Islander American Affairs,3,0,0,0,0,0,3
2022-08,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2022-08,8860 - Department of Finance,38,28,274,31,7,10,388
2022-08,8880 - Financial Information System for California,268,10,5,4,1,1,289
2022-08,"8885 - States Mandates, Commission on",10,2,0,1,0,0,13
2022-08,8940 - Military Department,6,12,41,24,2,3,88
2022-08,8955 - Department of Veterans Affairs,124,92,128,60,22,28,454
2022-08,A059 - California Correctional Health Care Services,955,309,533,474,373,3,2647
2022-08,A314 - California Science Center,2,0,0,26,3,2,33
2022-08,A341 - California Earthquake Authority,63,5,2,3,0,1,74
2022-08,A424 - Cradle-to-Career,6,0,4,0,0,0,10
