Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2022-07,3100 - Exposition Park,2,2,27,0,0,2,33
2022-07,3105 - California African-American Museum,0,0,18,0,0,0,18
2022-07,3125 - California Tahoe Conservancy,6,1,11,6,4,18,46
2022-07,3340 - California Conservation Corps,1,19,23,25,30,41,139
2022-07,3355 - Office of Energy Infrastructure Safety,2,0,0,0,0,47,49
2022-07,3360 - Energy Resources Conservation and Development Commission,1,5,11,24,47,584,672
2022-07,3480 - Department of Conservation,29,10,61,90,52,393,635
2022-07,3540 - Department of Forestry and Fire Protection,6,51,122,132,113,171,595
2022-07,3560 - State Lands Commission,2,6,13,17,26,94,158
2022-07,3600 - Department of Fish and Wildlife,322,62,159,176,188,1011,1918
2022-07,3640 - Wildlife Conservation Board,4,0,0,2,1,22,29
2022-07,3720 - California Coastal Commission,2,6,8,39,60,47,162
2022-07,3760 - State Coastal Conservancy,0,0,2,2,15,43,62
2022-07,3780 - Native American Heritage Commission,0,0,1,0,0,7,8
2022-07,3790 - Department of Parks and Recreation,220,39,135,105,175,261,935
2022-07,3810 - Santa Monica Mountains Conservancy,0,0,0,0,0,7,7
2022-07,3820 - San Francisco Bay Conservation and Development Commission,0,0,0,0,0,47,47
2022-07,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,1,8,1,10
2022-07,3830 - San Joaquin River Conservancy,0,0,0,0,1,2,3
2022-07,3835 - Baldwin Hills Conservancy,0,0,0,1,1,1,3
2022-07,3840 - Delta Protection Commission,0,1,1,0,0,3,5
2022-07,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2022-07,3850 - Coachella Valley Mountains Conservancy,0,1,1,1,0,0,3
2022-07,3855 - Sierra Nevada Conservancy,0,0,7,9,10,19,45
2022-07,3860 - Department of Water Resources,22,110,575,887,367,196,2157
2022-07,3862 - Central Valley Flood Protection Board,0,6,2,7,15,21,51
2022-07,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,1,0,8,5,14
2022-07,3885 - Delta Stewardship Council,0,1,1,6,10,45,63
2022-07,3900 - State Air Resources Board,14,36,38,114,221,1253,1676
2022-07,3930 - Department of Pesticide Regulation,5,6,25,93,99,193,421
2022-07,3940 - State Water Resources Control Board,17,40,295,249,578,919,2098
2022-07,3960 - Department of Toxic Substances Control,189,40,84,166,328,238,1045
2022-07,3970 - Department of Resources Recycling and Recovery,1,18,28,44,91,422,604
2022-07,3980 - Office of Environmental Health Hazard Assessment,0,0,1,5,20,109,135
2022-07,4100 - State Council on Developmental Disabilities,3,6,5,12,4,30,60
2022-07,4140 - Department of Health Care Access and Information,68,20,115,22,53,187,465
2022-07,4150 - Department of Managed Health Care,0,0,0,12,5,600,617
2022-07,4170 - Department of Aging,3,1,9,10,13,177,213
2022-07,4250 - California Children and Families Commission,0,0,2,35,0,1,38
2022-07,4260 - State Department of Health Care Services,517,65,201,278,941,1811,3813
2022-07,4265 - Department of Public Health,1126,24,83,112,137,2456,3938
2022-07,4300 - Department of Developmental Services,21,11,29,46,93,379,579
2022-07,4440 - Department of State Hospitals,1,282,162,116,272,331,1164
2022-07,4560 - Mental Health Services Oversight and Accountability Commission,7,3,8,10,15,7,50
2022-07,4700 - Department of Community Services and Development,2,0,2,4,3,107,118
2022-07,4800 - California Health Benefit Exchange,39,12,35,51,66,1179,1382
2022-07,5160 - Department of Rehabilitation,149,134,390,503,231,243,1650
2022-07,5175 - Department of Child Support Services,0,12,12,11,90,437,562
2022-07,5180 - Department of Social Services,0,359,1179,494,403,1566,4001
2022-07,5225 - Department of Corrections and Rehabilitation,0,35,78,75,34,185,407
2022-07,5227 - Board of State and Community Corrections,9,1,1,8,87,11,117
2022-07,5420 - Prison Industry Authority,20,4,48,100,41,6,219
2022-07,6120 - California State Library,3,22,27,16,21,54,143
2022-07,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2022-07,6250 - California School for the Deaf - Riverside,5,0,9,1,2,0,17
2022-07,6360 - Commission on Teacher Credentialing,20,7,12,19,36,65,159
2022-07,6870 - Board of Governors of the California Community Colleges,0,0,1,5,3,164,173
2022-07,"6980 - Student Aid Commission, California",5,1,1,10,21,90,128
2022-07,7100 - Employment Development Department,0,0,555,1632,0,6144,8331
2022-07,7300 - Agricultural Labor Relations Board,5,0,5,32,6,8,56
2022-07,7320 - Public Employment Relations Board,2,3,6,18,25,8,62
2022-07,7501 - Department of Human Resources,7,3,16,64,52,137,279
2022-07,7502 - California Department of Technology,63,6,7,31,47,767,921
2022-07,7503 - State Personnel Board,0,2,0,1,14,57,74
2022-07,7504 - Office of Data and Innovation,0,0,0,0,0,24,24
2022-07,7600 - California Department of Tax and Fee Administration,15,14,107,354,592,2500,3582
2022-07,7730 - Franchise Tax Board,469,115,970,3237,229,186,5206
2022-07,7760 - Department of General Services,339,84,108,123,190,979,1823
2022-07,7870 - California Victim Compensation Board,2,0,13,15,195,1,226
2022-07,7910 - Office of Administrative Law,0,2,6,6,7,2,23
2022-07,7920 - State Teachers' Retirement System,22,8,230,951,36,3,1250
2022-07,8120 - Commission on Peace Officer Standards and Training,5,0,117,0,0,2,124
2022-07,8140 - State Public Defender,11,2,14,10,4,43,84
2022-07,8570 - Department of Food and Agriculture,96,35,63,93,130,172,589
2022-07,8620 - Fair Political Practices Commission,1,0,2,8,16,55,82
2022-07,8660 - Public Utilities Commission,10,4,14,20,35,1047,1130
2022-07,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,1,0,5,6
2022-07,8825 - Commission on Asian and Pacific Islander American Affairs,0,0,0,0,0,3,3
2022-07,"8830 - Law Revision Commission, California",0,0,0,0,0,8,8
2022-07,8860 - Department of Finance,7,8,29,275,28,38,385
2022-07,8880 - Financial Information System for California,1,0,6,2,8,273,290
2022-07,"8885 - States Mandates, Commission on",0,0,1,0,2,9,12
2022-07,8940 - Military Department,3,2,24,41,12,6,88
2022-07,8955 - Department of Veterans Affairs,30,23,58,126,91,124,452
2022-07,A059 - California Correctional Health Care Services,2,353,376,540,302,940,2513
2022-07,A314 - California Science Center,2,2,26,0,0,2,32
2022-07,A341 - California Earthquake Authority,1,0,2,3,5,64,75
2022-07,A424 - Cradle-to-Career,0,0,0,4,0,3,7
2022-07,A541 - Board of Forestry and Fire Protection,0,0,1,3,3,3,10
2022-08,0500 - Governor's Office,19,15,29,30,17,22,132
2022-08,0509 - Governor's Office of Business and Economic Development (GO-Biz),1,7,4,12,10,97,131
2022-08,0511 - Secretary for Government Operations Agency,0,0,0,9,6,5,20
2022-08,"0515 - Secretary for Business, Consumer Services, and Housing Agency",2,0,6,5,10,36,59
2022-08,0521 - Secretary for Transportation Agency,0,0,2,15,0,0,17
2022-08,0531 - Office of Systems Integration,6,2,1,7,15,320,351
2022-08,0540 - Secretary of the Natural Resources Agency,1,2,1,10,0,72,86
2022-08,0552 - Office of the Inspector General,9,7,2,5,7,101,131
2022-08,0555 - Secretary for Environmental Protection,0,0,0,0,0,72,72
2022-08,0559 - Secretary for Labor and Workforce Development Agency,4,2,8,8,3,3,28
2022-08,0650 - Office of Planning and Research,1,0,11,22,33,93,160
2022-08,0690 - Governor's Office of Emergency Services,221,153,181,169,159,62,945
2022-08,0820 - Department of Justice,366,321,538,562,586,1708,4081
2022-08,0840 - State Controller,65,35,79,118,148,695,1140
2022-08,0845 - Department of Insurance,2,119,19,28,83,476,727
2022-08,0855 - California Gambling Control Commission,2,0,0,7,8,22,39
2022-08,0860 - State Board of Equalization,1,1,15,116,2,27,162
2022-08,0890 - Secretary of State,17,18,33,364,38,91,561
2022-08,0911 - Citizens Redistricting Commission,0,0,0,2,1,5,8
2022-08,1045 - Cannabis Control Appeals Panel,1,0,2,0,1,4,8
2022-08,1111 - Department of Consumer Affairs,226,266,330,339,442,444,2047
2022-08,1115 - Department of Cannabis Control,0,65,15,42,28,200,350
2022-08,1700 - California Civil Rights Department,6,1,3,20,37,209,276
2022-08,1701 - Department of Financial Protection and Innovation,0,6,34,22,59,559,680
2022-08,1703 - California Privacy Protection Agency,1,0,0,0,0,11,12
2022-08,1750 - California Horse Racing Board,1,4,1,8,2,11,27
2022-08,2100 - Department of Alcoholic Beverage Control,160,102,93,56,27,48,486
2022-08,2120 - Alcoholic Beverage Control Appeals Board,0,0,1,2,1,2,6
2022-08,2240 - Department of Housing and Community Development,90,16,96,98,86,636,1022
2022-08,2320 - Department of Real Estate,3,15,22,104,80,21,245
2022-08,2600 - California Transportation Commission,0,1,2,8,2,23,36
2022-08,2660 - Department of Transportation,126,383,1311,5923,2936,2236,12915
2022-08,2665 - High-Speed Rail Authority,5,28,23,30,58,189,333
2022-08,2700 - California Traffic Safety Program,0,0,0,1,26,1,28
2022-08,2720 - California Highway Patrol,1013,0,321,0,130,0,1464
2022-08,3100 - Exposition Park,0,0,7,0,0,0,7
2022-08,3105 - California African-American Museum,0,18,0,0,0,0,18
2022-08,3125 - California Tahoe Conservancy,6,1,11,6,4,18,46
2022-08,3340 - California Conservation Corps,0,19,25,25,31,43,143
2022-08,3355 - Office of Energy Infrastructure Safety,2,0,0,0,0,51,53
2022-08,3360 - Energy Resources Conservation and Development Commission,1,5,11,24,46,585,672
2022-08,3480 - Department of Conservation,32,10,60,91,56,389,638
2022-08,3540 - Department of Forestry and Fire Protection,5,52,128,141,120,176,622
2022-08,3560 - State Lands Commission,2,6,13,17,26,93,157
2022-08,3600 - Department of Fish and Wildlife,339,61,180,204,254,895,1933
2022-08,3640 - Wildlife Conservation Board,5,0,0,2,1,22,30
2022-08,3720 - California Coastal Commission,2,6,8,40,60,48,164
2022-08,3760 - State Coastal Conservancy,0,0,2,2,15,43,62
2022-08,3780 - Native American Heritage Commission,0,0,1,0,0,7,8
2022-08,3790 - Department of Parks and Recreation,220,42,135,146,183,236,962
2022-08,3810 - Santa Monica Mountains Conservancy,0,0,0,0,0,6,6
2022-08,3820 - San Francisco Bay Conservation and Development Commission,0,0,0,0,0,47,47
2022-08,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,1,8,1,10
2022-08,3830 - San Joaquin River Conservancy,0,0,0,0,1,2,3
2022-08,3835 - Baldwin Hills Conservancy,0,0,0,1,1,1,3
2022-08,3840 - Delta Protection Commission,1,1,0,1,0,3,6
2022-08,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2022-08,3850 - Coachella Valley Mountains Conservancy,0,2,1,1,0,0,4
2022-08,3855 - Sierra Nevada Conservancy,0,0,8,7,11,19,45
2022-08,3860 - Department of Water Resources,27,107,588,913,367,177,2179
2022-08,3862 - Central Valley Flood Protection Board,0,6,2,7,15,21,51
2022-08,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,1,0,1,11,13
2022-08,3885 - Delta Stewardship Council,0,1,1,6,10,46,64
2022-08,3900 - State Air Resources Board,37,130,207,496,618,196,1684
2022-08,3930 - Department of Pesticide Regulation,1,7,29,93,96,193,419
2022-08,3940 - State Water Resources Control Board,21,41,302,254,589,930,2137
2022-08,3960 - Department of Toxic Substances Control,9,32,98,78,135,608,960
2022-08,3970 - Department of Resources Recycling and Recovery,1,14,23,49,96,433,616
2022-08,3980 - Office of Environmental Health Hazard Assessment,0,0,1,5,20,109,135
2022-08,4100 - State Council on Developmental Disabilities,3,6,5,12,4,30,60
2022-08,4140 - Department of Health Care Access and Information,67,20,115,20,50,191,463
2022-08,4150 - Department of Managed Health Care,0,0,0,12,5,604,621
2022-08,4170 - Department of Aging,3,1,9,10,13,184,220
2022-08,4250 - California Children and Families Commission,0,0,2,36,0,1,39
2022-08,4260 - State Department of Health Care Services,1106,34,117,242,781,1690,3970
2022-08,4265 - Department of Public Health,1126,24,83,112,137,2456,3938
2022-08,4300 - Department of Developmental Services,24,7,34,49,95,375,584
2022-08,4440 - Department of State Hospitals,1,323,165,118,275,340,1222
2022-08,4560 - Mental Health Services Oversight and Accountability Commission,7,3,8,10,15,7,50
2022-08,4700 - Department of Community Services and Development,2,0,2,4,3,112,123
2022-08,4800 - California Health Benefit Exchange,35,12,33,55,68,1197,1400
2022-08,5160 - Department of Rehabilitation,146,134,391,502,231,243,1647
2022-08,5175 - Department of Child Support Services,0,12,12,10,92,444,570
2022-08,5180 - Department of Social Services,0,359,1179,494,403,1566,4001
2022-08,5225 - Department of Corrections and Rehabilitation,1050,491,816,697,404,1908,5366
2022-08,5227 - Board of State and Community Corrections,9,1,1,8,88,11,118
2022-08,5420 - Prison Industry Authority,20,4,48,100,41,6,219
2022-08,6120 - California State Library,3,22,27,16,21,55,144
2022-08,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2022-08,6250 - California School for the Deaf - Riverside,5,0,9,1,2,0,17
2022-08,6360 - Commission on Teacher Credentialing,20,7,12,19,36,65,159
2022-08,6870 - Board of Governors of the California Community Colleges,0,0,1,6,3,167,177
2022-08,"6980 - Student Aid Commission, California",5,1,1,10,21,90,128
2022-08,7100 - Employment Development Department,0,0,419,1617,0,5695,7731
2022-08,7120 - California Workforce Development Board,0,0,0,0,1,74,75
2022-08,7300 - Agricultural Labor Relations Board,5,0,6,32,6,8,57
2022-08,7320 - Public Employment Relations Board,2,3,5,19,26,8,63
2022-08,7501 - Department of Human Resources,8,3,16,64,53,137,281
2022-08,7502 - California Department of Technology,62,6,8,33,47,767,923
2022-08,7503 - State Personnel Board,0,1,0,3,13,55,72
2022-08,7504 - Office of Data and Innovation,0,0,0,0,0,27,27
2022-08,7600 - California Department of Tax and Fee Administration,15,16,106,361,602,2491,3591
2022-08,7730 - Franchise Tax Board,379,130,943,3280,259,188,5179
2022-08,7760 - Department of General Services,386,57,267,193,181,784,1868
2022-08,7870 - California Victim Compensation Board,1,0,12,15,195,1,224
2022-08,7910 - Office of Administrative Law,0,2,6,6,7,2,23
2022-08,7920 - State Teachers' Retirement System,14,8,231,948,36,3,1240
2022-08,8120 - Commission on Peace Officer Standards and Training,5,0,124,0,0,2,131
2022-08,8140 - State Public Defender,11,2,13,11,4,43,84
2022-08,8570 - Department of Food and Agriculture,47,24,28,43,64,104,310
2022-08,8620 - Fair Political Practices Commission,1,0,2,9,16,57,85
2022-08,8660 - Public Utilities Commission,11,9,23,46,59,1151,1299
2022-08,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,3,0,3,6
2022-08,8825 - Commission on Asian and Pacific Islander American Affairs,0,0,0,0,0,3,3
2022-08,"8830 - Law Revision Commission, California",0,0,0,0,0,8,8
2022-08,8860 - Department of Finance,10,7,31,274,28,38,388
2022-08,8880 - Financial Information System for California,1,1,4,5,10,268,289
2022-08,"8885 - States Mandates, Commission on",0,0,1,0,2,10,13
2022-08,8940 - Military Department,3,2,24,41,12,6,88
2022-08,8955 - Department of Veterans Affairs,28,22,60,128,92,124,454
2022-08,A059 - California Correctional Health Care Services,3,373,474,533,309,955,2647
2022-08,A314 - California Science Center,2,3,26,0,0,2,33
2022-08,A341 - California Earthquake Authority,1,0,3,2,5,63,74
2022-08,A424 - Cradle-to-Career,0,0,0,4,0,6,10
2022-08,A541 - Board of Forestry and Fire Protection,0,0,1,3,3,3,10
2022-09,0500 - Governor's Office,24,11,29,30,21,20,135
2022-09,0509 - Governor's Office of Business and Economic Development (GO-Biz),0,6,5,15,10,98,134
2022-09,0511 - Secretary for Government Operations Agency,0,0,1,7,10,6,24
2022-09,"0515 - Secretary for Business, Consumer Services, and Housing Agency",2,0,6,5,10,36,59
2022-09,0521 - Secretary for Transportation Agency,0,0,2,15,0,0,17
2022-09,0531 - Office of Systems Integration,5,2,1,7,16,322,353
2022-09,0540 - Secretary of the Natural Resources Agency,1,2,1,10,0,73,87
2022-09,0552 - Office of the Inspector General,9,7,2,5,7,103,133
2022-09,0555 - Secretary for Environmental Protection,0,0,0,0,0,72,72
2022-09,0559 - Secretary for Labor and Workforce Development Agency,4,2,8,8,3,3,28
2022-09,0650 - Office of Planning and Research,1,0,11,22,33,93,160
2022-09,0690 - Governor's Office of Emergency Services,472,170,200,181,223,31,1277
2022-09,0820 - Department of Justice,369,325,557,565,595,1723,4134
2022-09,0840 - State Controller,64,35,78,118,148,694,1137
2022-09,0845 - Department of Insurance,2,119,19,28,83,476,727
2022-09,0855 - California Gambling Control Commission,0,0,0,7,8,24,39
2022-09,0860 - State Board of Equalization,1,1,15,111,2,26,156
2022-09,0890 - Secretary of State,23,21,33,356,38,90,561
2022-09,0911 - Citizens Redistricting Commission,0,0,0,2,1,5,8
2022-09,1045 - Cannabis Control Appeals Panel,1,0,1,0,1,5,8
2022-09,1111 - Department of Consumer Affairs,251,276,393,403,511,567,2401
2022-09,1115 - Department of Cannabis Control,1,65,16,38,34,205,359
